7.947779999999999745e+03,8.300500000000000000e+03,7.871170000000000073e+03,8.218229999999999563e+03
8.218229999999999563e+03,8.334569999999999709e+03,8.150000000000000000e+03,8.201739999999999782e+03
8.201000000000000000e+03,8.290000000000000000e+03,8.000000000000000000e+03,8.020890000000000327e+03
8.020680000000000291e+03,8.047779999999999745e+03,7.172760000000000218e+03,7.465000000000000000e+03
7.465180000000000291e+03,7.495810000000000400e+03,7.337439999999999600e+03,7.411350000000000364e+03
7.410069999999999709e+03,8.800000000000000000e+03,7.359000000000000000e+03,8.650000000000000000e+03
8.650000000000000000e+03,1.040847999999999956e+04,8.626889999999999418e+03,9.232219999999999345e+03
9.234750000000000000e+03,9.803829999999999927e+03,9.066069999999999709e+03,9.533319999999999709e+03
9.534370000000000800e+03,9.930129999999999200e+03,9.156030000000000655e+03,9.217360000000000582e+03
9.215780000000000655e+03,9.569100000000000364e+03,9.070000000000000000e+03,9.415020000000000437e+03
9.415020000000000437e+03,9.418649999999999636e+03,8.975719999999999345e+03,9.165299999999999272e+03
9.163399999999999636e+03,9.438639999999999418e+03,8.933000000000000000e+03,9.150000000000000000e+03
9.149879999999999200e+03,9.280000000000000000e+03,9.050270000000000437e+03,9.231010000000000218e+03
9.231700000000000728e+03,9.375000000000000000e+03,9.194979999999999563e+03,9.287799999999999272e+03
9.288959999999999127e+03,9.366690000000000509e+03,9.073000000000000000e+03,9.197879999999999200e+03
9.197860000000000582e+03,9.550000000000000000e+03,9.126010000000000218e+03,9.395459999999999127e+03
9.395469999999999345e+03,9.457129999999999200e+03,9.164329999999999927e+03,9.313200000000000728e+03
9.313100000000000364e+03,9.450000000000000000e+03,9.259479999999999563e+03,9.343600000000000364e+03
9.344290000000000873e+03,9.381930000000000291e+03,9.091200000000000728e+03,9.219639999999999418e+03
9.221629999999999200e+03,9.259299999999999272e+03,8.669850000000000364e+03,8.775030000000000655e+03
8.775600000000000364e+03,8.878000000000000000e+03,8.727000000000000000e+03,8.811149999999999636e+03
8.811299999999999272e+03,9.187000000000000000e+03,8.760000000000000000e+03,9.041309999999999491e+03
9.041309999999999491e+03,9.072909999999999854e+03,8.611110000000000582e+03,8.728930000000000291e+03
8.729889999999999418e+03,8.889059999999999491e+03,8.552120000000000800e+03,8.817000000000000000e+03
8.817940000000000509e+03,8.838000000000000000e+03,8.712000000000000000e+03,8.774760000000000218e+03
8.774780000000000655e+03,8.798059999999999491e+03,8.581389999999999418e+03,8.642250000000000000e+03
8.642469999999999345e+03,8.780000000000000000e+03,8.380000000000000000e+03,8.473270000000000437e+03
8.473299999999999272e+03,8.540540000000000873e+03,8.435000000000000000e+03,8.491059999999999491e+03
8.491180000000000291e+03,8.631000000000000000e+03,8.355780000000000655e+03,8.504040000000000873e+03
8.504129999999999200e+03,8.504709999999999127e+03,8.050000000000000000e+03,8.183260000000000218e+03
8.183300000000000182e+03,8.212870000000000800e+03,8.000000000000000000e+03,8.131699999999999818e+03
8.131119999999999891e+03,8.230000000000000000e+03,8.037500000000000000e+03,8.094050000000000182e+03
8.094569999999999709e+03,8.131510000000000218e+03,7.432000000000000000e+03,7.621899999999999636e+03
7.621890000000000327e+03,7.765029999999999745e+03,6.762729999999999563e+03,7.262720000000000255e+03
7.261890000000000327e+03,7.345840000000000146e+03,7.073380000000000109e+03,7.305989999999999782e+03
7.306189999999999600e+03,7.324920000000000073e+03,6.855909999999999854e+03,6.900859999999999673e+03
6.899770000000000437e+03,7.386289999999999964e+03,6.510189999999999600e+03,7.102029999999999745e+03
7.103340000000000146e+03,7.340060000000000400e+03,7.011899999999999636e+03,7.150000000000000000e+03
7.149970000000000255e+03,7.669199999999999818e+03,6.850000000000000000e+03,7.506770000000000437e+03
7.506779999999999745e+03,7.643000000000000000e+03,7.356000000000000000e+03,7.415789999999999964e+03
7.417000000000000000e+03,7.850000000000000000e+03,7.394569999999999709e+03,7.736659999999999854e+03
7.737229999999999563e+03,7.800000000000000000e+03,7.444180000000000291e+03,7.542930000000000291e+03
7.541079999999999927e+03,7.541079999999999927e+03,7.222289999999999964e+03,7.387380000000000109e+03
7.388000000000000000e+03,7.416750000000000000e+03,7.137739999999999782e+03,7.291000000000000000e+03
7.291739999999999782e+03,7.404420000000000073e+03,7.231350000000000364e+03,7.290859999999999673e+03
7.290850000000000364e+03,7.800000000000000000e+03,7.070000000000000000e+03,7.191000000000000000e+03
7.189420000000000073e+03,7.480000000000000000e+03,7.142539999999999964e+03,7.384989999999999782e+03
7.384659999999999854e+03,7.602439999999999600e+03,7.295729999999999563e+03,7.522100000000000364e+03
7.521130000000000109e+03,7.616909999999999854e+03,7.467439999999999600e+03,7.487199999999999818e+03
7.487189999999999600e+03,7.559390000000000327e+03,7.376000000000000000e+03,7.508199999999999818e+03
7.507869999999999891e+03,7.676479999999999563e+03,7.269050000000000182e+03,7.337489999999999782e+03
7.338199999999999818e+03,7.403710000000000036e+03,7.152000000000000000e+03,7.220979999999999563e+03
7.220920000000000073e+03,7.267000000000000000e+03,7.117739999999999782e+03,7.205770000000000437e+03
7.206779999999999745e+03,7.295119999999999891e+03,7.080000000000000000e+03,7.194770000000000437e+03
7.194079999999999927e+03,7.298000000000000000e+03,7.190000000000000000e+03,7.252979999999999563e+03
7.252979999999999563e+03,7.266140000000000327e+03,7.007859999999999673e+03,7.061340000000000146e+03
7.060789999999999964e+03,7.196000000000000000e+03,7.004770000000000437e+03,7.115000000000000000e+03
7.115449999999999818e+03,7.147340000000000146e+03,6.831000000000000000e+03,6.887539999999999964e+03
6.887479999999999563e+03,6.940000000000000000e+03,6.550000000000000000e+03,6.618960000000000036e+03
6.618960000000000036e+03,7.479989999999999782e+03,6.427000000000000000e+03,7.277439999999999600e+03
7.278109999999999673e+03,7.367869999999999891e+03,7.042819999999999709e+03,7.146289999999999964e+03
7.146289999999999964e+03,7.217079999999999927e+03,7.078170000000000073e+03,7.184390000000000327e+03
7.184390000000000327e+03,7.185000000000000000e+03,7.108000000000000000e+03,7.131010000000000218e+03
7.131020000000000437e+03,7.517609999999999673e+03,7.122000000000000000e+03,7.502920000000000073e+03
7.502920000000000073e+03,7.691000000000000000e+03,7.262000000000000000e+03,7.314010000000000218e+03
7.314029999999999745e+03,7.434550000000000182e+03,7.156079999999999927e+03,7.252039999999999964e+03
7.251569999999999709e+03,7.267630000000000109e+03,7.123189999999999600e+03,7.201449999999999818e+03
7.201670000000000073e+03,7.438800000000000182e+03,7.151000000000000000e+03,7.197460000000000036e+03
7.197840000000000146e+03,7.270000000000000000e+03,7.078890000000000327e+03,7.248399999999999636e+03
7.248399999999999636e+03,7.359149999999999636e+03,7.235000000000000000e+03,7.311479999999999563e+03
7.310289999999999964e+03,7.527000000000000000e+03,7.283600000000000364e+03,7.383670000000000073e+03
7.383680000000000291e+03,7.400000000000000000e+03,7.215579999999999927e+03,7.240430000000000291e+03
7.240800000000000182e+03,7.319000000000000000e+03,7.141000000000000000e+03,7.189000000000000000e+03
7.189430000000000291e+03,7.260430000000000291e+03,7.170149999999999636e+03,7.197569999999999709e+03
7.197569999999999709e+03,7.209590000000000146e+03,6.922000000000000000e+03,6.962039999999999964e+03
6.962340000000000146e+03,7.407279999999999745e+03,6.863439999999999600e+03,7.341720000000000255e+03
7.341600000000000364e+03,7.400000000000000000e+03,7.269210000000000036e+03,7.350710000000000036e+03
7.350539999999999964e+03,7.495000000000000000e+03,7.303000000000000000e+03,7.354359999999999673e+03
7.354359999999999673e+03,7.808649999999999636e+03,7.345000000000000000e+03,7.757390000000000327e+03
7.757739999999999782e+03,8.215329999999999927e+03,7.733000000000000000e+03,8.152489999999999782e+03
8.150899999999999636e+03,8.468420000000000073e+03,7.870109999999999673e+03,8.059840000000000146e+03
8.059770000000000437e+03,8.060000000000000000e+03,7.750010000000000218e+03,7.818590000000000146e+03
7.817909999999999854e+03,8.210620000000000800e+03,7.670000000000000000e+03,8.207090000000000146e+03
8.207200000000000728e+03,8.292190000000000509e+03,8.003869999999999891e+03,8.020560000000000400e+03
8.020579999999999927e+03,8.195000000000000000e+03,7.956279999999999745e+03,8.186699999999999818e+03
8.186220000000000255e+03,8.200000000000000000e+03,8.053779999999999745e+03,8.113000000000000000e+03
8.112989999999999782e+03,8.893000000000000000e+03,8.109020000000000437e+03,8.825000000000000000e+03
8.825000000000000000e+03,8.921200000000000728e+03,8.570520000000000437e+03,8.825299999999999272e+03
8.825350000000000364e+03,8.868209999999999127e+03,8.596250000000000000e+03,8.725079999999999927e+03
8.724989999999999782e+03,9.039000000000000000e+03,8.680000000000000000e+03,8.918719999999999345e+03
8.918729999999999563e+03,8.995000000000000000e+03,8.816000000000000000e+03,8.925000000000000000e+03
8.925000000000000000e+03,9.205299999999999272e+03,8.440909999999999854e+03,8.705850000000000364e+03
8.705979999999999563e+03,8.750370000000000800e+03,8.526059999999999491e+03,8.650000000000000000e+03
8.650000000000000000e+03,8.790100000000000364e+03,8.448600000000000364e+03,8.742430000000000291e+03
8.742780000000000655e+03,8.820000000000000000e+03,8.585850000000000364e+03,8.684569999999999709e+03
8.684469999999999345e+03,8.694000000000000000e+03,8.326000000000000000e+03,8.409600000000000364e+03
8.410000000000000000e+03,8.528000000000000000e+03,8.247000000000000000e+03,8.441959999999999127e+03
8.442819999999999709e+03,8.455000000000000000e+03,8.272000000000000000e+03,8.344639999999999418e+03
8.344370000000000800e+03,8.624450000000000728e+03,8.300000000000000000e+03,8.611209999999999127e+03
8.611209999999999127e+03,9.015479999999999563e+03,8.565000000000000000e+03,8.913610000000000582e+03
8.913610000000000582e+03,9.436059999999999491e+03,8.905000000000000000e+03,9.398979999999999563e+03
9.399719999999999345e+03,9.460520000000000437e+03,9.242000000000000000e+03,9.311000000000000000e+03
9.311229999999999563e+03,9.599000000000000000e+03,9.210420000000000073e+03,9.525670000000000073e+03
9.525670000000000073e+03,9.550719999999999345e+03,9.220000000000000000e+03,9.364510000000000218e+03
9.364500000000000000e+03,9.477760000000000218e+03,9.306000000000000000e+03,9.392739999999999782e+03
9.392989999999999782e+03,9.489920000000000073e+03,9.160010000000000218e+03,9.338200000000000728e+03
9.340489999999999782e+03,9.647610000000000582e+03,9.250000000000000000e+03,9.300639999999999418e+03
9.300629999999999200e+03,9.368000000000000000e+03,9.105000000000000000e+03,9.198350000000000364e+03
9.198319999999999709e+03,9.799079999999999927e+03,9.179879999999999200e+03,9.630000000000000000e+03
9.630000000000000000e+03,9.884000000000000000e+03,9.550000000000000000e+03,9.778120000000000800e+03
9.777969999999999345e+03,9.900000000000000000e+03,9.736659999999999854e+03,9.821520000000000437e+03
9.821520000000000437e+03,9.956000000000000000e+03,9.680549999999999272e+03,9.906430000000000291e+03
9.906090000000000146e+03,1.018434000000000015e+04,9.892149999999999636e+03,1.016737999999999920e+04
1.016737000000000080e+04,1.021355999999999949e+04,9.750000000000000000e+03,9.865559999999999491e+03
9.865559999999999491e+03,1.040995999999999913e+04,9.729360000000000582e+03,1.022905999999999949e+04
1.023073999999999978e+04,1.047997999999999956e+04,1.022970999999999913e+04,1.033998999999999978e+04
1.033963999999999942e+04,1.054000000000000000e+04,1.010100000000000000e+04,1.023962999999999920e+04
1.024002000000000044e+04,1.039000000000000000e+04,1.012337000000000080e+04,1.035681999999999971e+04
1.035627000000000044e+04,1.038975000000000000e+04,9.752299999999999272e+03,9.914989999999999782e+03
9.914309999999999491e+03,1.006045000000000073e+04,9.626639999999999418e+03,9.921860000000000582e+03
9.921870000000000800e+03,9.971000000000000000e+03,9.461889999999999418e+03,9.716000000000000000e+03
9.716000000000000000e+03,1.027000000000000000e+04,9.598000000000000000e+03,1.017431999999999971e+04
1.017453000000000065e+04,1.028600000000000000e+04,9.293069999999999709e+03,9.593649999999999636e+03
9.593309999999999491e+03,9.700000000000000000e+03,9.382590000000000146e+03,9.601989999999999782e+03
9.601510000000000218e+03,9.759590000000000146e+03,9.547000000000000000e+03,9.681389999999999418e+03
9.681389999999999418e+03,9.710700000000000728e+03,9.565000000000000000e+03,9.659200000000000728e+03
9.658950000000000728e+03,1.001889999999999964e+04,9.657000000000000000e+03,9.943120000000000800e+03
9.943120000000000800e+03,1.000000000000000000e+04,9.487379999999999200e+03,9.662950000000000728e+03
9.662879999999999200e+03,9.686780000000000655e+03,9.247000000000000000e+03,9.326000000000000000e+03
9.326000000000000000e+03,9.384000000000000000e+03,8.610000000000000000e+03,8.792219999999999345e+03
8.793959999999999127e+03,8.978000000000000000e+03,8.533899999999999636e+03,8.828000000000000000e+03
8.827120000000000800e+03,8.908860000000000582e+03,8.450000000000000000e+03,8.699569999999999709e+03
8.699860000000000582e+03,8.799829999999999927e+03,8.530000000000000000e+03,8.531979999999999563e+03
8.532500000000000000e+03,8.762239999999999782e+03,8.409000000000000000e+03,8.537840000000000146e+03
8.537840000000000146e+03,8.972000000000000000e+03,8.504950000000000728e+03,8.919700000000000728e+03
8.919700000000000728e+03,8.922340000000000146e+03,8.657409999999999854e+03,8.765000000000000000e+03
8.765000000000000000e+03,8.853879999999999200e+03,8.669229999999999563e+03,8.756930000000000291e+03
8.755979999999999563e+03,9.172299999999999272e+03,8.755979999999999563e+03,9.062809999999999491e+03
9.062620000000000800e+03,9.179750000000000000e+03,8.994139999999999418e+03,9.139479999999999563e+03
9.139770000000000437e+03,9.204000000000000000e+03,8.850000000000000000e+03,8.897180000000000291e+03
8.895620000000000800e+03,8.897709999999999127e+03,7.997699999999999818e+03,8.038460000000000036e+03
8.038989999999999782e+03,8.182310000000000400e+03,7.635210000000000036e+03,7.932149999999999636e+03
7.932449999999999818e+03,8.156310000000000400e+03,7.733000000000000000e+03,7.897659999999999854e+03
7.898210000000000036e+03,7.988000000000000000e+03,7.593289999999999964e+03,7.938390000000000327e+03
7.938390000000000327e+03,7.969000000000000000e+03,4.347000000000000000e+03,4.764649999999999636e+03
4.762279999999999745e+03,5.971000000000000000e+03,3.621809999999999945e+03,5.570260000000000218e+03
5.569840000000000146e+03,5.638420000000000073e+03,5.040000000000000000e+03,5.167010000000000218e+03
5.167210000000000036e+03,5.954470000000000255e+03,5.089119999999999891e+03,5.357319999999999709e+03
5.354810000000000400e+03,5.361260000000000218e+03,4.413619999999999891e+03,5.026260000000000218e+03
5.027109999999999673e+03,5.529979999999999563e+03,4.913489999999999782e+03,5.307380000000000109e+03
5.306420000000000073e+03,5.435000000000000000e+03,4.982750000000000000e+03,5.389640000000000327e+03
5.389939999999999600e+03,6.400000000000000000e+03,5.246500000000000000e+03,6.159600000000000364e+03
6.159409999999999854e+03,6.911000000000000000e+03,5.650000000000000000e+03,6.203770000000000437e+03
6.204470000000000255e+03,6.457170000000000073e+03,5.854010000000000218e+03,6.183689999999999600e+03
6.183840000000000146e+03,6.408909999999999854e+03,5.730350000000000364e+03,5.810170000000000073e+03
5.810300000000000182e+03,6.619899999999999636e+03,5.670000000000000000e+03,6.463840000000000146e+03
6.463210000000000036e+03,6.840000000000000000e+03,6.369000000000000000e+03,6.741329999999999927e+03
6.740859999999999673e+03,6.960710000000000036e+03,6.436260000000000218e+03,6.673409999999999854e+03
6.673569999999999709e+03,6.777500000000000000e+03,6.500000000000000000e+03,6.733760000000000218e+03
6.733760000000000218e+03,6.840000000000000000e+03,6.230000000000000000e+03,6.353640000000000327e+03
6.353640000000000327e+03,6.354739999999999782e+03,6.004000000000000000e+03,6.230949999999999818e+03
6.231810000000000400e+03,6.260000000000000000e+03,5.857600000000000364e+03,5.876270000000000437e+03
5.876270000000000437e+03,6.606149999999999636e+03,5.850000000000000000e+03,6.391079999999999927e+03
6.389520000000000437e+03,6.516630000000000109e+03,6.320000000000000000e+03,6.407100000000000364e+03
6.407100000000000364e+03,6.693000000000000000e+03,6.140000000000000000e+03,6.641510000000000218e+03
6.641220000000000255e+03,7.290000000000000000e+03,6.542729999999999563e+03,6.791630000000000109e+03
6.791649999999999636e+03,7.049109999999999673e+03,6.600000000000000000e+03,6.729800000000000182e+03
6.729800000000000182e+03,7.020000000000000000e+03,6.629989999999999782e+03,6.851100000000000364e+03
6.851399999999999636e+03,6.893439999999999600e+03,6.668020000000000437e+03,6.768899999999999636e+03
6.768899999999999636e+03,7.370000000000000000e+03,6.760000000000000000e+03,7.325729999999999563e+03
7.325729999999999563e+03,7.457000000000000000e+03,7.070430000000000291e+03,7.192899999999999636e+03
7.192899999999999636e+03,7.417829999999999927e+03,7.145140000000000327e+03,7.357659999999999854e+03
7.357149999999999636e+03,7.365689999999999600e+03,7.105979999999999563e+03,7.278649999999999636e+03
7.278829999999999927e+03,7.290000000000000000e+03,6.741000000000000000e+03,6.857819999999999709e+03
6.858000000000000000e+03,6.944279999999999745e+03,6.757289999999999964e+03,6.874180000000000291e+03
6.874170000000000073e+03,7.173979999999999563e+03,6.775659999999999854e+03,6.900520000000000437e+03
6.900189999999999600e+03,6.900989999999999782e+03,6.558000000000000000e+03,6.834000000000000000e+03
6.834010000000000218e+03,6.975600000000000364e+03,6.751000000000000000e+03,6.864109999999999673e+03
6.864109999999999673e+03,6.929000000000000000e+03,6.602590000000000146e+03,6.616890000000000327e+03
6.616880000000000109e+03,7.190920000000000073e+03,6.465329999999999927e+03,7.098149999999999636e+03
7.098149999999999636e+03,7.140000000000000000e+03,6.981000000000000000e+03,7.022439999999999600e+03
7.022000000000000000e+03,7.290000000000000000e+03,7.008109999999999673e+03,7.242420000000000073e+03
7.242489999999999782e+03,7.258420000000000073e+03,7.055000000000000000e+03,7.118029999999999745e+03
7.118039999999999964e+03,7.208550000000000182e+03,6.735949999999999818e+03,6.825289999999999964e+03
6.825279999999999745e+03,6.940000000000000000e+03,6.759159999999999854e+03,6.838000000000000000e+03
6.838000000000000000e+03,7.154899999999999636e+03,6.812569999999999709e+03,7.120060000000000400e+03
7.120060000000000400e+03,7.802380000000000109e+03,7.020000000000000000e+03,7.483350000000000364e+03
7.483359999999999673e+03,7.612909999999999854e+03,7.388000000000000000e+03,7.504109999999999673e+03
7.504619999999999891e+03,7.722329999999999927e+03,7.433000000000000000e+03,7.534010000000000218e+03
7.534010000000000218e+03,7.709569999999999709e+03,7.476859999999999673e+03,7.694170000000000073e+03
7.693630000000000109e+03,7.795600000000000364e+03,7.623979999999999563e+03,7.774000000000000000e+03
7.774000000000000000e+03,7.780000000000000000e+03,7.662489999999999782e+03,7.735750000000000000e+03
7.735760000000000218e+03,8.988659999999999854e+03,7.710000000000000000e+03,8.784200000000000728e+03
8.784049999999999272e+03,9.479770000000000437e+03,8.400000000000000000e+03,8.624760000000000218e+03
8.623610000000000582e+03,9.065000000000000000e+03,8.619840000000000146e+03,8.830520000000000437e+03
8.830520000000000437e+03,9.020000000000000000e+03,8.755010000000000218e+03,8.975180000000000291e+03
8.975180000000000291e+03,9.200000000000000000e+03,8.727239999999999782e+03,8.900000000000000000e+03
8.899989999999999782e+03,8.954940000000000509e+03,8.526000000000000000e+03,8.873979999999999563e+03
8.873989999999999782e+03,9.118170000000000073e+03,8.766120000000000800e+03,9.022780000000000655e+03
9.022760000000000218e+03,9.405000000000000000e+03,8.916010000000000218e+03,9.148270000000000437e+03
9.148290000000000873e+03,1.008000000000000000e+04,9.022000000000000000e+03,9.995000000000000000e+03
9.994739999999999782e+03,1.004503000000000065e+04,9.726000000000000000e+03,9.807489999999999782e+03
9.809629999999999200e+03,9.923979999999999563e+03,9.528229999999999563e+03,9.550670000000000073e+03
9.550250000000000000e+03,9.580000000000000000e+03,7.940000000000000000e+03,8.719530000000000655e+03
8.723229999999999563e+03,9.164000000000000000e+03,8.151119999999999891e+03,8.561090000000000146e+03
8.560729999999999563e+03,8.981000000000000000e+03,8.520430000000000291e+03,8.808709999999999127e+03
8.808709999999999127e+03,9.397000000000000000e+03,8.790040000000000873e+03,9.305909999999999854e+03
9.305909999999999854e+03,9.950000000000000000e+03,9.250659999999999854e+03,9.786799999999999272e+03
9.787620000000000800e+03,9.843500000000000000e+03,9.100000000000000000e+03,9.310729999999999563e+03
9.311209999999999127e+03,9.585000000000000000e+03,9.210030000000000655e+03,9.374989999999999782e+03
9.374989999999999782e+03,9.880000000000000000e+03,9.317159999999999854e+03,9.678569999999999709e+03
9.677309999999999491e+03,9.958670000000000073e+03,9.450000000000000000e+03,9.731100000000000364e+03
9.731110000000000582e+03,9.900000000000000000e+03,9.462000000000000000e+03,9.773639999999999418e+03
9.772659999999999854e+03,9.838000000000000000e+03,9.281420000000000073e+03,9.508110000000000582e+03
9.508000000000000000e+03,9.573000000000000000e+03,8.812200000000000728e+03,9.060000000000000000e+03
9.060000000000000000e+03,9.259379999999999200e+03,8.920000000000000000e+03,9.166399999999999636e+03
9.166430000000000291e+03,9.300000000000000000e+03,9.076899999999999636e+03,9.176409999999999854e+03
9.176319999999999709e+03,9.294440000000000509e+03,8.674000000000000000e+03,8.711370000000000800e+03
8.711370000000000800e+03,8.977000000000000000e+03,8.623379999999999200e+03,8.895649999999999636e+03
8.895659999999999854e+03,9.011819999999999709e+03,8.693180000000000291e+03,8.837049999999999272e+03
8.837879999999999200e+03,9.230000000000000000e+03,8.811000000000000000e+03,9.197319999999999709e+03
9.197319999999999709e+03,9.621649999999999636e+03,9.110969999999999345e+03,9.569590000000000146e+03
9.569579999999999927e+03,9.598000000000000000e+03,9.317420000000000073e+03,9.422260000000000218e+03
9.422110000000000582e+03,9.753000000000000000e+03,9.326010000000000218e+03,9.695000000000000000e+03
9.694379999999999200e+03,9.698000000000000000e+03,9.371760000000000218e+03,9.446430000000000291e+03
9.446489999999999782e+03,1.049725000000000000e+04,9.420850000000000364e+03,1.023247999999999956e+04
1.023240999999999985e+04,1.026229999999999927e+04,9.264149999999999636e+03,9.514899999999999636e+03
9.514899999999999636e+03,9.694750000000000000e+03,9.382329999999999927e+03,9.663590000000000146e+03
9.663579999999999927e+03,9.884000000000000000e+03,9.440000000000000000e+03,9.788329999999999927e+03
9.788319999999999709e+03,9.855000000000000000e+03,9.580520000000000437e+03,9.617290000000000873e+03
9.616639999999999418e+03,9.738770000000000437e+03,9.528000000000000000e+03,9.664000000000000000e+03
9.664010000000000218e+03,9.823129999999999200e+03,9.373000000000000000e+03,9.743920000000000073e+03
9.743920000000000073e+03,9.816000000000000000e+03,9.631000000000000000e+03,9.778870000000000800e+03
9.778870000000000800e+03,9.890000000000000000e+03,9.550030000000000655e+03,9.771659999999999854e+03
9.771659999999999854e+03,1.001598999999999978e+04,9.681209999999999127e+03,9.884989999999999782e+03
9.884989999999999782e+03,9.970100000000000364e+03,9.055069999999999709e+03,9.278030000000000655e+03
9.277719999999999345e+03,9.550000000000000000e+03,9.238000000000000000e+03,9.458909999999999854e+03
9.458770000000000437e+03,9.497850000000000364e+03,9.340000000000000000e+03,9.468540000000000873e+03
9.468549999999999272e+03,9.477000000000000000e+03,9.240969999999999345e+03,9.339610000000000582e+03
9.339700000000000728e+03,9.490829999999999927e+03,8.888430000000000291e+03,9.422010000000000218e+03
9.422010000000000218e+03,9.595000000000000000e+03,9.370000000000000000e+03,9.519120000000000800e+03
9.519129999999999200e+03,9.569000000000000000e+03,9.231030000000000655e+03,9.458450000000000728e+03
9.458450000000000728e+03,9.483850000000000364e+03,9.272409999999999854e+03,9.381590000000000146e+03
9.381989999999999782e+03,9.453000000000000000e+03,9.239000000000000000e+03,9.307000000000000000e+03
9.307000000000000000e+03,9.394290000000000873e+03,9.165000000000000000e+03,9.354040000000000873e+03
9.353840000000000146e+03,9.420469999999999345e+03,9.279000000000000000e+03,9.293510000000000218e+03
9.293389999999999418e+03,9.795000000000000000e+03,9.273000000000000000e+03,9.686989999999999782e+03
9.686989999999999782e+03,9.723229999999999563e+03,9.585000000000000000e+03,9.631659999999999854e+03
9.631649999999999636e+03,9.678000000000000000e+03,9.210000000000000000e+03,9.298399999999999636e+03
